# Muestra: MFC60035_01
# Modelo: MICROFC-60035-SMT
# Fabricante: onsemi (C-Series)
# Operador: PI_GammaTracker
# Fecha_inicio: 2026-08-10 15:55:58
# Fecha_fin: 2026-08-10 16:01:49
# Duracion_s: 350.8
"# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a"
# Temperatura: 14.0 °C
"# Fase1_fino_directa: -0.3 a -0.3 V, paso 0.01 V"
"# Fase2_grueso: 1.0 a 23.0 V, paso 1.0 V"
"# Fase3_fino_inversa: 23.05 a 30.0 V, paso 0.01 V"
# I_compliance_A: 1.000000e-04
# NPLC: 1.0
# Delay_s: 0.05
# Sensing: 2-wire
# Terminales: frontales (banana)
# Compliance_alcanzado: False
# Compliance_voltage_V: N/A
# Puntos_medidos: 720
# Vbr_V: 24.6458
# Vbr_R2: 0.994946
# Vbr_fit_range_V: 24.81-30.00
# Vbr_fit_npoints: 520
# Notas: none

Voltage_V,Current_A,Current_uA,AbsCurrent_A,SqrtAbsCurrent_sqrtA
24.630000,4.920239000000e-09,0.004920,4.920239000000e-09,7.014441531583e-05
24.640000,4.016993000000e-09,0.004017,4.016993000000e-09,6.337975228730e-05
24.650000,4.557421000000e-09,0.004557,4.557421000000e-09,6.750867351682e-05
24.660000,4.583260000000e-09,0.004583,4.583260000000e-09,6.769977843391e-05
24.670000,5.192744000000e-09,0.005193,5.192744000000e-09,7.206069663832e-05
24.680000,5.782758000000e-09,0.005783,5.782758000000e-09,7.604444752906e-05
24.690000,5.613741000000e-09,0.005614,5.613741000000e-09,7.492490240234e-05
24.700000,6.600414000000e-09,0.006600,6.600414000000e-09,8.124293200027e-05
24.710000,6.466955000000e-09,0.006467,6.466955000000e-09,8.041737996229e-05
24.720000,7.173763000000e-09,0.007174,7.173763000000e-09,8.469806963562e-05
24.730000,7.065893000000e-09,0.007066,7.065893000000e-09,8.405886627834e-05
24.740000,7.268584000000e-09,0.007269,7.268584000000e-09,8.525599099184e-05
24.750000,7.905780000000e-09,0.007906,7.905780000000e-09,8.891445326830e-05
24.760000,8.233828000000e-09,0.008234,8.233828000000e-09,9.074044302294e-05
24.770000,8.728438000000e-09,0.008728,8.728438000000e-09,9.342610984088e-05
24.780000,8.700959000000e-09,0.008701,8.700959000000e-09,9.327893116883e-05
24.790000,9.187877000000e-09,0.009188,9.187877000000e-09,9.585341412803e-05
24.800000,9.363551000000e-09,0.009364,9.363551000000e-09,9.676544321192e-05
24.810000,1.063654000000e-08,0.010637,1.063654000000e-08,1.031336026715e-04
24.820000,1.087665000000e-08,0.010877,1.087665000000e-08,1.042911789175e-04
24.830000,1.132504000000e-08,0.011325,1.132504000000e-08,1.064191712052e-04
24.840000,1.174345000000e-08,0.011743,1.174345000000e-08,1.083671998346e-04
24.850000,1.087375000000e-08,0.010874,1.087375000000e-08,1.042772746096e-04
24.860000,1.349908000000e-08,0.013499,1.349908000000e-08,1.161855412691e-04
24.870000,1.219070000000e-08,0.012191,1.219070000000e-08,1.104115030239e-04
24.880000,1.427004000000e-08,0.014270,1.427004000000e-08,1.194572726961e-04
24.890000,1.298076000000e-08,0.012981,1.298076000000e-08,1.139331382873e-04
24.900000,1.592354000000e-08,0.015924,1.592354000000e-08,1.261885097780e-04
24.910000,1.604515000000e-08,0.016045,1.604515000000e-08,1.266694517238e-04
24.920000,1.731831000000e-08,0.017318,1.731831000000e-08,1.315990501485e-04
24.930000,1.767476000000e-08,0.017675,1.767476000000e-08,1.329464553871e-04
24.940000,1.544336000000e-08,0.015443,1.544336000000e-08,1.242713160790e-04
24.950000,1.958689000000e-08,0.019587,1.958689000000e-08,1.399531707394e-04
24.960000,1.883356000000e-08,0.018834,1.883356000000e-08,1.372354181689e-04
24.970000,1.661555000000e-08,0.016616,1.661555000000e-08,1.289013188451e-04
24.980000,2.038874000000e-08,0.020389,2.038874000000e-08,1.427891452457e-04
24.990000,1.786130000000e-08,0.017861,1.786130000000e-08,1.336461746553e-04
25.000000,2.256226000000e-08,0.022562,2.256226000000e-08,1.502073899647e-04
25.010000,2.332911000000e-08,0.023329,2.332911000000e-08,1.527386984363e-04
25.020000,2.391216000000e-08,0.023912,2.391216000000e-08,1.546355715869e-04
25.030000,2.445780000000e-08,0.024458,2.445780000000e-08,1.563898973719e-04
25.040000,2.089177000000e-08,0.020892,2.089177000000e-08,1.445398560951e-04
25.050000,2.596159000000e-08,0.025962,2.596159000000e-08,1.611260065911e-04
25.060000,2.189364000000e-08,0.021894,2.189364000000e-08,1.479649958605e-04
25.070000,2.799788000000e-08,0.027998,2.799788000000e-08,1.673256704753e-04
25.080000,2.317335000000e-08,0.023173,2.317335000000e-08,1.522279540689e-04
25.090000,2.876211000000e-08,0.028762,2.876211000000e-08,1.695939562602e-04
25.100000,2.403904000000e-08,0.024039,2.403904000000e-08,1.550452837077e-04
25.110000,3.035431000000e-08,0.030354,3.035431000000e-08,1.742248834122e-04
25.120000,2.543102000000e-08,0.025431,2.543102000000e-08,1.594710632058e-04
25.130000,3.365665000000e-08,0.033657,3.365665000000e-08,1.834574882636e-04
25.140000,2.689229000000e-08,0.026892,2.689229000000e-08,1.639886886343e-04
25.150000,3.422095000000e-08,0.034221,3.422095000000e-08,1.849890537302e-04
25.160000,2.833111000000e-08,0.028331,2.833111000000e-08,1.683184778924e-04
25.170000,2.890436000000e-08,0.028904,2.890436000000e-08,1.700128230458e-04
25.180000,3.714626000000e-08,0.037146,3.714626000000e-08,1.927336504091e-04
25.190000,3.863551000000e-08,0.038636,3.863551000000e-08,1.965591768400e-04
25.200000,3.872000000000e-08,0.038720,3.872000000000e-08,1.967739820200e-04
25.210000,3.139030000000e-08,0.031390,3.139030000000e-08,1.771730792192e-04
25.220000,4.060538000000e-08,0.040605,4.060538000000e-08,2.015077665997e-04
25.230000,3.280676000000e-08,0.032807,3.280676000000e-08,1.811263647292e-04
25.240000,4.321344000000e-08,0.043213,4.321344000000e-08,2.078784260090e-04
25.250000,3.438238000000e-08,0.034382,3.438238000000e-08,1.854248634892e-04
25.260000,4.553514000000e-08,0.045535,4.553514000000e-08,2.133896436100e-04
25.270000,4.632130000000e-08,0.046321,4.632130000000e-08,2.152238369698e-04
25.280000,4.755177000000e-08,0.047552,4.755177000000e-08,2.180636833588e-04
25.290000,4.795629000000e-08,0.047956,4.795629000000e-08,2.189892463113e-04
25.300000,3.803181000000e-08,0.038032,3.803181000000e-08,1.950174607567e-04
25.310000,5.105398000000e-08,0.051054,5.105398000000e-08,2.259512779340e-04
25.320000,5.143287000000e-08,0.051433,5.143287000000e-08,2.267881610667e-04
25.330000,5.388041000000e-08,0.053880,5.388041000000e-08,2.321215414390e-04
25.340000,5.506407000000e-08,0.055064,5.506407000000e-08,2.346573459323e-04
25.350000,4.248179000000e-08,0.042482,4.248179000000e-08,2.061111108116e-04
25.360000,5.648325000000e-08,0.056483,5.648325000000e-08,2.376620499785e-04
25.370000,5.785324000000e-08,0.057853,5.785324000000e-08,2.405270047209e-04
25.380000,4.583834000000e-08,0.045838,4.583834000000e-08,2.140989023793e-04
25.390000,5.936538000000e-08,0.059365,5.936538000000e-08,2.436501179971e-04
25.400000,4.801345000000e-08,0.048013,4.801345000000e-08,2.191197161371e-04
25.410000,6.205038000000e-08,0.062050,6.205038000000e-08,2.490991368913e-04
25.420000,6.339490000000e-08,0.063395,6.339490000000e-08,2.517834386929e-04
25.430000,5.086461000000e-08,0.050865,5.086461000000e-08,2.255318381072e-04
25.440000,6.584923000000e-08,0.065849,6.584923000000e-08,2.566110480864e-04
25.450000,5.317156000000e-08,0.053172,5.317156000000e-08,2.305895921329e-04
25.460000,5.389138000000e-08,0.053891,5.389138000000e-08,2.321451700984e-04
25.470000,5.392479000000e-08,0.053925,5.392479000000e-08,2.322171182321e-04
25.480000,7.229420000000e-08,0.072294,7.229420000000e-08,2.688758077626e-04
25.490000,5.535314000000e-08,0.055353,5.535314000000e-08,2.352724803287e-04
