# Experimento: Drift temporal de corriente oscura
# Dispositivo: MFC60035_01
# Modelo: MICROFC-60035-SMT (onsemi C-Series)
# Batch: 1
# V_br_ref_V: 24.6870
# V_ov_target_V: 2.5
# V_bias_V: 27.1870
# Config: B (HI->catodo, LO->anodo, V positivos)
# I_dark_mean_A: 5.513041720890e-07
# I_dark_std_A: 4.060090268446e-08
# I_dark_mean_nA: 551.3042
# I_dark_std_nA: 40.6009
# Drift_nA_per_min: -2.6459
# Drift_total_nA: -119.07
# Drift_total_pct: -21.5981
# Duration_min: 45.00
# N_samples: 8588
# Sample_interval_s: 2.0
# Stabilize_time_s: 10.0
# NPLC: 1.0
# I_compliance_A: 1.000000e-04
# Compliance_hit: False
# Stopped_by_user: False
# Temperatura_C: 16
# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a
# Operador: PI_GammaTracker
# Fecha: 2026-08-24 13:56:46
# Notas: none

time_s,time_min,current_A,current_nA
856.095,14.2683,5.853646000000e-07,585.3646
856.186,14.2698,5.898953000000e-07,589.8953
856.867,14.2811,5.977628000000e-07,597.7628
857.257,14.2876,5.868897000000e-07,586.8897
857.337,14.2890,5.859943000000e-07,585.9943
857.427,14.2905,5.834606000000e-07,583.4606
858.110,14.3018,5.981883000000e-07,598.1883
858.497,14.3083,5.799614000000e-07,579.9614
858.587,14.3098,5.894418000000e-07,589.4418
859.269,14.3211,5.913161000000e-07,591.3161
859.663,14.3277,5.878416000000e-07,587.8416
859.739,14.3290,5.859639000000e-07,585.9639
859.829,14.3305,5.751622000000e-07,575.1622
860.518,14.3420,5.953678000000e-07,595.3678
860.903,14.3484,5.782534000000e-07,578.2534
860.983,14.3497,5.862510000000e-07,586.2510
861.672,14.3612,5.945449000000e-07,594.5449
862.064,14.3677,5.830216000000e-07,583.0216
862.145,14.3691,5.845808000000e-07,584.5808
862.225,14.3704,5.917088000000e-07,591.7088
862.910,14.3818,5.928026000000e-07,592.8026
863.302,14.3884,5.849618000000e-07,584.9618
863.382,14.3897,5.851663000000e-07,585.1663
864.072,14.4012,5.985290000000e-07,598.5290
864.459,14.4077,5.826167000000e-07,582.6167
864.540,14.4090,5.883880000000e-07,588.3880
864.630,14.4105,5.856197000000e-07,585.6197
865.315,14.4219,5.895782000000e-07,589.5782
865.703,14.4284,5.773218000000e-07,577.3218
865.786,14.4298,5.864978000000e-07,586.4978
866.477,14.4413,5.875194000000e-07,587.5194
866.864,14.4477,5.844621000000e-07,584.4621
866.944,14.4491,5.807607000000e-07,580.7607
867.637,14.4606,5.932261000000e-07,593.2261
868.017,14.4670,5.853258000000e-07,585.3258
868.108,14.4685,5.858327000000e-07,585.8327
868.797,14.4800,5.939982000000e-07,593.9982
869.180,14.4863,5.803515000000e-07,580.3515
869.260,14.4877,5.715507000000e-07,571.5507
869.950,14.4992,5.877124000000e-07,587.7124
870.342,14.5057,5.849086000000e-07,584.9086
870.422,14.5070,5.873703000000e-07,587.3703
870.504,14.5084,5.822803000000e-07,582.2803
871.192,14.5199,5.909386000000e-07,590.9386
871.584,14.5264,5.777823000000e-07,577.7823
871.664,14.5277,5.820126000000e-07,582.0126
872.358,14.5393,5.940014000000e-07,594.0014
872.738,14.5456,5.875049000000e-07,587.5049
872.824,14.5471,5.916313000000e-07,591.6313
873.516,14.5586,5.927492000000e-07,592.7492
873.904,14.5651,5.854553000000e-07,585.4553
873.988,14.5665,5.757281000000e-07,575.7281
874.071,14.5678,5.789794000000e-07,578.9794
874.753,14.5792,5.894647000000e-07,589.4647
875.144,14.5857,5.797048000000e-07,579.7048
875.231,14.5872,5.885196000000e-07,588.5196
875.918,14.5986,5.888311000000e-07,588.8311
876.302,14.6050,5.933815000000e-07,593.3815
876.383,14.6064,5.813134000000e-07,581.3134
876.470,14.6078,5.897654000000e-07,589.7654
877.162,14.6194,5.852694000000e-07,585.2694
877.543,14.6257,5.854900000000e-07,585.4900
877.633,14.6272,5.810055000000e-07,581.0055
878.318,14.6386,5.935429000000e-07,593.5429
878.709,14.6452,5.915974000000e-07,591.5974
878.789,14.6465,5.887636000000e-07,588.7636
879.482,14.6580,5.877226000000e-07,587.7226
879.860,14.6643,5.850007000000e-07,585.0007
879.950,14.6658,5.754626000000e-07,575.4626
880.031,14.6672,5.891204000000e-07,589.1204
880.726,14.6788,5.829442000000e-07,582.9442
881.113,14.6852,5.849025000000e-07,584.9025
881.193,14.6865,5.891307000000e-07,589.1307
881.878,14.6980,6.016965000000e-07,601.6965
882.262,14.7044,5.845438000000e-07,584.5438
882.352,14.7059,5.871275000000e-07,587.1275
882.433,14.7072,5.828550000000e-07,582.8550
882.514,14.7086,5.871282000000e-07,587.1282
882.606,14.7101,5.823296000000e-07,582.3296
882.686,14.7114,5.836897000000e-07,583.6897
882.765,14.7128,5.878893000000e-07,587.8893
882.856,14.7143,5.916038000000e-07,591.6038
883.537,14.7256,5.947895000000e-07,594.7895
883.927,14.7321,5.855132000000e-07,585.5132
884.016,14.7336,5.863782000000e-07,586.3782
884.096,14.7349,5.885424000000e-07,588.5424
884.784,14.7464,5.899026000000e-07,589.9026
885.166,14.7528,5.915659000000e-07,591.5659
885.253,14.7542,5.848025000000e-07,584.8025
885.944,14.7657,5.909964000000e-07,590.9964
886.335,14.7722,5.808685000000e-07,580.8685
886.411,14.7735,5.832651000000e-07,583.2651
887.101,14.7850,5.829691000000e-07,582.9691
887.489,14.7915,5.889150000000e-07,588.9150
887.575,14.7929,5.866689000000e-07,586.6689
887.654,14.7942,5.881535000000e-07,588.1535
888.343,14.8057,5.866382000000e-07,586.6382
888.732,14.8122,5.822083000000e-07,582.2083
888.813,14.8135,5.832303000000e-07,583.2303
889.508,14.8251,5.965496000000e-07,596.5496
889.893,14.8316,5.953296000000e-07,595.3296
889.973,14.8329,5.846239000000e-07,584.6239
890.663,14.8444,5.801782000000e-07,580.1782
891.049,14.8508,5.887156000000e-07,588.7156
891.139,14.8523,5.804839000000e-07,580.4839
891.823,14.8637,5.887622000000e-07,588.7622
892.211,14.8702,5.821738000000e-07,582.1738
892.291,14.8715,5.849613000000e-07,584.9613
892.381,14.8730,5.824823000000e-07,582.4823
893.062,14.8844,5.862931000000e-07,586.2931
893.449,14.8908,5.822964000000e-07,582.2964
893.540,14.8923,5.801635000000e-07,580.1635
894.230,14.9038,5.924467000000e-07,592.4467
894.614,14.9102,5.866580000000e-07,586.6580
894.694,14.9116,5.859220000000e-07,585.9220
895.383,14.9231,5.939577000000e-07,593.9577
895.771,14.9295,5.806442000000e-07,580.6442
895.858,14.9310,5.798692000000e-07,579.8692
896.547,14.9425,5.887521000000e-07,588.7521
896.932,14.9489,5.830420000000e-07,583.0420
897.012,14.9502,5.861418000000e-07,586.1418
897.103,14.9517,5.801532000000e-07,580.1532
897.790,14.9632,5.888920000000e-07,588.8920
898.177,14.9696,5.843948000000e-07,584.3948
898.257,14.9709,5.836229000000e-07,583.6229
898.948,14.9825,5.891689000000e-07,589.1689
899.332,14.9889,5.839281000000e-07,583.9281
899.420,14.9903,5.846157000000e-07,584.6157
900.101,15.0017,5.918275000000e-07,591.8275
900.493,15.0082,5.900496000000e-07,590.0496
900.573,15.0096,5.732431000000e-07,573.2431
900.660,15.0110,5.841010000000e-07,584.1010
901.349,15.0225,5.916655000000e-07,591.6655
901.736,15.0289,5.825643000000e-07,582.5643
901.817,15.0303,5.871735000000e-07,587.1735
902.502,15.0417,5.923300000000e-07,592.3300
902.898,15.0483,5.819833000000e-07,581.9833
902.978,15.0496,5.846920000000e-07,584.6920
903.058,15.0510,5.784412000000e-07,578.4412
903.747,15.0625,5.966091000000e-07,596.6091
904.133,15.0689,5.797193000000e-07,579.7193
904.222,15.0704,5.902924000000e-07,590.2924
904.913,15.0819,5.849735000000e-07,584.9735
905.300,15.0883,5.820337000000e-07,582.0337
905.380,15.0897,5.790405000000e-07,579.0405
906.070,15.1012,5.850769000000e-07,585.0769
906.451,15.1075,5.887955000000e-07,588.7955
906.541,15.1090,5.828890000000e-07,582.8890
906.625,15.1104,5.887060000000e-07,588.7060
907.316,15.1219,5.877035000000e-07,587.7035
907.696,15.1283,5.858267000000e-07,585.8267
907.786,15.1298,5.804872000000e-07,580.4872
908.473,15.1412,5.886566000000e-07,588.6566
908.862,15.1477,5.814489000000e-07,581.4489
908.938,15.1490,5.805056000000e-07,580.5056
909.628,15.1605,5.801983000000e-07,580.1983
910.015,15.1669,5.873874000000e-07,587.3874
910.105,15.1684,5.822897000000e-07,582.2897
910.785,15.1797,5.969750000000e-07,596.9750
911.176,15.1863,5.850333000000e-07,585.0333
911.264,15.1877,5.822161000000e-07,582.2161
911.946,15.1991,5.849636000000e-07,584.9636
912.334,15.2056,5.859578000000e-07,585.9578
912.424,15.2071,5.792242000000e-07,579.2242
913.110,15.2185,5.845139000000e-07,584.5139
913.497,15.2250,5.839041000000e-07,583.9041
913.577,15.2263,5.821169000000e-07,582.1169
914.264,15.2377,5.875883000000e-07,587.5883
914.652,15.2442,5.845014000000e-07,584.5014
914.740,15.2457,5.761664000000e-07,576.1664
915.425,15.2571,5.895949000000e-07,589.5949
915.817,15.2636,5.816894000000e-07,581.6894
915.899,15.2650,5.784343000000e-07,578.4343
916.591,15.2765,5.902310000000e-07,590.2310
916.974,15.2829,5.832000000000e-07,583.2000
917.054,15.2842,5.803556000000e-07,580.3556
917.745,15.2957,5.931981000000e-07,593.1981
918.132,15.3022,5.853337000000e-07,585.3337
918.217,15.3036,5.840082000000e-07,584.0082
918.900,15.3150,5.911301000000e-07,591.1301
919.288,15.3215,5.780832000000e-07,578.0832
919.379,15.3230,5.833523000000e-07,583.3523
920.065,15.3344,5.910774000000e-07,591.0774
920.447,15.3408,5.754329000000e-07,575.4329
920.533,15.3422,5.893983000000e-07,589.3983
920.613,15.3436,5.846576000000e-07,584.6576
920.704,15.3451,5.829432000000e-07,582.9432
920.780,15.3463,5.803500000000e-07,580.3500
920.871,15.3478,5.807032000000e-07,580.7032
920.949,15.3491,5.845851000000e-07,584.5851
921.039,15.3507,5.760253000000e-07,576.0253
921.720,15.3620,5.837036000000e-07,583.7036
922.106,15.3684,5.794509000000e-07,579.4509
922.196,15.3699,5.822785000000e-07,582.2785
922.277,15.3713,5.841756000000e-07,584.1756
922.969,15.3828,5.919503000000e-07,591.9503
923.358,15.3893,5.817713000000e-07,581.7713
923.438,15.3906,5.763018000000e-07,576.3018
924.121,15.4020,5.932534000000e-07,593.2534
924.510,15.4085,5.798756000000e-07,579.8756
924.596,15.4099,5.814454000000e-07,581.4454
925.288,15.4215,5.949948000000e-07,594.9948
925.670,15.4278,5.755983000000e-07,575.5983
925.756,15.4293,5.863187000000e-07,586.3187
926.447,15.4408,5.910290000000e-07,591.0290
926.827,15.4471,5.814828000000e-07,581.4828
926.917,15.4486,5.852182000000e-07,585.2182
927.000,15.4500,5.808539000000e-07,580.8539
927.687,15.4614,5.826676000000e-07,582.6676
928.073,15.4679,5.763279000000e-07,576.3279
928.153,15.4692,5.792753000000e-07,579.2753
928.849,15.4808,5.873819000000e-07,587.3819
929.233,15.4872,5.800070000000e-07,580.0070
929.313,15.4886,5.854244000000e-07,585.4244
929.403,15.4901,5.848036000000e-07,584.8036
930.090,15.5015,5.864985000000e-07,586.4985
930.479,15.5080,5.766722000000e-07,576.6722
930.556,15.5093,5.757997000000e-07,575.7997
931.252,15.5209,5.873154000000e-07,587.3154
931.632,15.5272,5.818624000000e-07,581.8624
931.720,15.5287,5.806875000000e-07,580.6875
931.797,15.5299,5.781895000000e-07,578.1895
932.486,15.5414,5.879355000000e-07,587.9355
932.874,15.5479,5.831290000000e-07,583.1290
932.961,15.5494,5.796483000000e-07,579.6483
933.648,15.5608,5.851800000000e-07,585.1800
934.035,15.5672,5.821531000000e-07,582.1531
934.122,15.5687,5.821581000000e-07,582.1581
934.202,15.5700,5.823926000000e-07,582.3926
934.886,15.5814,5.922115000000e-07,592.2115
935.280,15.5880,5.783867000000e-07,578.3867
935.360,15.5893,5.796829000000e-07,579.6829
936.047,15.6008,5.932600000000e-07,593.2600
936.435,15.6072,5.803431000000e-07,580.3431
936.525,15.6088,5.790911000000e-07,579.0911
937.206,15.6201,5.768075000000e-07,576.8075
937.598,15.6266,5.834368000000e-07,583.4368
937.679,15.6280,5.777791000000e-07,577.7791
938.371,15.6395,5.841316000000e-07,584.1316
938.752,15.6459,5.708803000000e-07,570.8803
938.843,15.6474,5.788358000000e-07,578.8358
939.526,15.6588,5.797874000000e-07,579.7874
939.915,15.6652,5.833537000000e-07,583.3537
939.995,15.6666,5.888766000000e-07,588.8766
940.085,15.6681,5.868639000000e-07,586.8639
940.172,15.6695,5.808801000000e-07,580.8801
940.248,15.6708,5.835689000000e-07,583.5689
940.329,15.6722,5.769452000000e-07,576.9452
940.419,15.6736,5.832857000000e-07,583.2857
940.499,15.6750,5.834603000000e-07,583.4603
941.187,15.6865,5.883891000000e-07,588.3891
941.580,15.6930,5.747441000000e-07,574.7441
941.660,15.6943,5.826103000000e-07,582.6103
942.353,15.7059,5.867197000000e-07,586.7197
942.733,15.7122,5.821932000000e-07,582.1932
942.823,15.7137,5.818781000000e-07,581.8781
942.904,15.7151,5.767071000000e-07,576.7071
943.587,15.7264,5.867268000000e-07,586.7268
943.983,15.7331,5.811975000000e-07,581.1975
944.063,15.7344,5.779644000000e-07,577.9644
944.750,15.7458,5.805584000000e-07,580.5584
945.139,15.7523,5.792482000000e-07,579.2482
945.227,15.7538,5.800246000000e-07,580.0246
945.307,15.7551,5.775112000000e-07,577.5112
945.997,15.7666,5.812832000000e-07,581.2832
946.384,15.7731,5.814186000000e-07,581.4186
946.461,15.7744,5.744438000000e-07,574.4438
947.155,15.7859,5.840067000000e-07,584.0067
947.537,15.7923,5.757114000000e-07,575.7114
947.623,15.7937,5.770648000000e-07,577.0648
947.704,15.7951,5.754063000000e-07,575.4063
948.400,15.8067,5.880883000000e-07,588.0883
948.782,15.8130,5.822407000000e-07,582.2407
948.863,15.8144,5.840457000000e-07,584.0457
949.557,15.8260,5.816893000000e-07,581.6893
949.940,15.8323,5.804719000000e-07,580.4719
950.025,15.8338,5.841059000000e-07,584.1059
950.106,15.8351,5.778566000000e-07,577.8566
950.798,15.8466,5.879436000000e-07,587.9436
951.189,15.8531,5.837753000000e-07,583.7753
951.270,15.8545,5.724183000000e-07,572.4183
951.958,15.8660,5.922962000000e-07,592.2962
952.340,15.8723,5.797984000000e-07,579.7984
952.429,15.8738,5.823775000000e-07,582.3775
952.510,15.8752,5.780313000000e-07,578.0313
953.196,15.8866,5.838598000000e-07,583.8598
953.590,15.8932,5.832275000000e-07,583.2275
953.670,15.8945,5.801984000000e-07,580.1984
954.360,15.9060,5.913802000000e-07,591.3802
954.744,15.9124,5.811772000000e-07,581.1772
954.833,15.9139,5.873718000000e-07,587.3718
954.915,15.9152,5.853221000000e-07,585.3221
955.604,15.9267,5.844003000000e-07,584.4003
955.983,15.9331,5.781823000000e-07,578.1823
956.070,15.9345,5.782161000000e-07,578.2161
956.762,15.9460,5.848170000000e-07,584.8170
957.150,15.9525,5.822068000000e-07,582.2068
957.231,15.9538,5.822305000000e-07,582.2305
957.311,15.9552,5.819814000000e-07,581.9814
957.999,15.9666,5.844337000000e-07,584.4337
958.393,15.9732,5.757769000000e-07,575.7769
958.471,15.9745,5.830554000000e-07,583.0554
959.158,15.9860,5.774463000000e-07,577.4463
959.547,15.9924,5.802565000000e-07,580.2565
959.635,15.9939,5.777059000000e-07,577.7059
960.320,16.0053,5.850769000000e-07,585.0769
960.719,16.0120,5.795412000000e-07,579.5412
960.800,16.0133,5.786641000000e-07,578.6641
960.890,16.0148,5.778114000000e-07,577.8114
960.970,16.0162,5.805198000000e-07,580.5198
961.662,16.0277,5.876861000000e-07,587.6861
962.050,16.0342,5.838744000000e-07,583.8744
962.134,16.0356,5.768929000000e-07,576.8929
962.214,16.0369,5.737145000000e-07,573.7145
962.902,16.0484,5.842851000000e-07,584.2851
963.293,16.0549,5.820345000000e-07,582.0345
963.374,16.0562,5.810015000000e-07,581.0015
964.060,16.0677,5.821048000000e-07,582.1048
964.445,16.0741,5.759351000000e-07,575.9351
964.536,16.0756,5.880141000000e-07,588.0141
965.223,16.0870,5.832404000000e-07,583.2404
965.625,16.0937,5.790051000000e-07,579.0051
965.705,16.0951,5.782421000000e-07,578.2421
965.785,16.0964,5.824074000000e-07,582.4074
965.867,16.0978,5.729059000000e-07,572.9059
966.556,16.1093,5.801609000000e-07,580.1609
966.946,16.1158,5.817108000000e-07,581.7108
967.026,16.1171,5.828537000000e-07,582.8537
967.719,16.1287,5.867951000000e-07,586.7951
968.102,16.1350,5.770578000000e-07,577.0578
968.191,16.1365,5.808021000000e-07,580.8021
968.268,16.1378,5.782838000000e-07,578.2838
968.957,16.1493,5.879240000000e-07,587.9240
969.351,16.1559,5.821785000000e-07,582.1785
969.428,16.1571,5.782127000000e-07,578.2127
970.117,16.1686,5.854739000000e-07,585.4739
970.505,16.1751,5.748865000000e-07,574.8865
970.596,16.1766,5.830729000000e-07,583.0729
971.285,16.1881,5.849362000000e-07,584.9362
971.666,16.1944,5.764301000000e-07,576.4301
971.756,16.1959,5.835914000000e-07,583.5914
971.836,16.1973,5.807527000000e-07,580.7527
972.525,16.2088,5.875813000000e-07,587.5813
972.907,16.2151,5.749916000000e-07,574.9916
972.998,16.2166,5.809729000000e-07,580.9729
973.680,16.2280,5.755639000000e-07,575.5639
974.073,16.2345,5.802743000000e-07,580.2743
974.150,16.2358,5.807465000000e-07,580.7465
974.839,16.2473,5.876029000000e-07,587.6029
975.227,16.2538,5.798892000000e-07,579.8892
975.317,16.2553,5.733522000000e-07,573.3522
975.398,16.2566,5.763169000000e-07,576.3169
976.084,16.2681,5.865378000000e-07,586.5378
976.468,16.2745,5.849759000000e-07,584.9759
976.552,16.2759,5.751256000000e-07,575.1256
977.250,16.2875,5.866059000000e-07,586.6059
977.635,16.2939,5.726021000000e-07,572.6021
977.720,16.2953,5.767690000000e-07,576.7690
978.409,16.3068,5.856330000000e-07,585.6330
978.795,16.3133,5.853520000000e-07,585.3520
978.876,16.3146,5.811002000000e-07,581.1002
978.959,16.3160,5.800004000000e-07,580.0004
979.652,16.3275,5.817483000000e-07,581.7483
980.037,16.3340,5.791202000000e-07,579.1202
980.120,16.3353,5.767644000000e-07,576.7644
980.808,16.3468,5.886852000000e-07,588.6852
981.209,16.3535,5.812952000000e-07,581.2952
981.292,16.3549,5.755770000000e-07,575.5770
981.376,16.3563,5.742525000000e-07,574.2525
981.459,16.3577,5.800654000000e-07,580.0654
981.542,16.3590,5.767188000000e-07,576.7188
982.232,16.3705,5.880591000000e-07,588.0591
982.615,16.3769,5.751729000000e-07,575.1729
982.702,16.3784,5.795782000000e-07,579.5782
983.390,16.3898,5.820656000000e-07,582.0656
983.769,16.3962,5.812008000000e-07,581.2008
983.853,16.3975,5.777168000000e-07,577.7168
984.550,16.4092,5.776546000000e-07,577.6546
984.937,16.4156,5.809007000000e-07,580.9007
985.017,16.4169,5.770239000000e-07,577.0239
985.097,16.4183,5.799283000000e-07,579.9283
985.793,16.4299,5.891796000000e-07,589.1796
986.179,16.4363,5.789562000000e-07,578.9562
986.263,16.4377,5.763254000000e-07,576.3254
986.945,16.4491,5.852369000000e-07,585.2369
987.339,16.4556,5.750923000000e-07,575.0923
987.419,16.4570,5.757828000000e-07,575.7828
988.103,16.4684,5.877970000000e-07,587.7970
988.492,16.4749,5.926069000000e-07,592.6069
988.572,16.4762,5.799764000000e-07,579.9764
989.266,16.4878,5.882387000000e-07,588.2387
989.654,16.4942,5.784578000000e-07,578.4578
989.741,16.4957,5.717010000000e-07,571.7010
989.821,16.4970,5.803015000000e-07,580.3015
990.510,16.5085,5.898601000000e-07,589.8601
990.899,16.5150,5.780180000000e-07,578.0180
990.978,16.5163,5.807092000000e-07,580.7092
991.664,16.5277,5.754898000000e-07,575.4898
992.056,16.5343,5.786661000000e-07,578.6661
992.136,16.5356,5.729120000000e-07,572.9120
992.831,16.5472,5.791620000000e-07,579.1620
993.213,16.5536,5.828597000000e-07,582.8597
993.300,16.5550,5.785919000000e-07,578.5919
993.380,16.5563,5.848677000000e-07,584.8677
994.075,16.5679,5.904837000000e-07,590.4837
994.459,16.5743,5.733330000000e-07,573.3330
994.539,16.5756,5.813072000000e-07,581.3072
995.228,16.5871,5.874763000000e-07,587.4763
995.615,16.5936,5.797279000000e-07,579.7279
995.702,16.5950,5.796942000000e-07,579.6942
996.390,16.6065,5.769678000000e-07,576.9678
996.785,16.6131,5.799594000000e-07,579.9594
996.871,16.6145,5.848752000000e-07,584.8752
996.952,16.6159,5.792509000000e-07,579.2509
997.042,16.6174,5.753578000000e-07,575.3578
997.122,16.6187,5.758385000000e-07,575.8385
997.806,16.6301,5.776247000000e-07,577.6247
998.201,16.6367,5.813188000000e-07,581.3188
998.278,16.6380,5.758044000000e-07,575.8044
998.368,16.6395,5.798480000000e-07,579.8480
999.051,16.6508,5.882362000000e-07,588.2362
999.438,16.6573,5.799936000000e-07,579.9936
999.526,16.6588,5.720707000000e-07,572.0707
1000.214,16.6702,5.850166000000e-07,585.0166
1000.595,16.6766,5.765638000000e-07,576.5638
1000.686,16.6781,5.778019000000e-07,577.8019
1000.773,16.6796,5.800187000000e-07,580.0187
1000.863,16.6811,5.799324000000e-07,579.9324
1000.939,16.6823,5.704962000000e-07,570.4962
1001.635,16.6939,5.829032000000e-07,582.9032
1002.023,16.7004,5.743408000000e-07,574.3408
1002.103,16.7017,5.820980000000e-07,582.0980
1002.190,16.7032,5.720490000000e-07,572.0490
1002.879,16.7147,5.811258000000e-07,581.1258
1003.261,16.7210,5.805944000000e-07,580.5944
1003.341,16.7224,5.789455000000e-07,578.9455
1004.029,16.7338,5.844945000000e-07,584.4945
1004.424,16.7404,5.777561000000e-07,577.7561
