# Muestra: MFC60035_07
# Modelo: MICROFC-60035-SMT
# Fabricante: onsemi (C-Series)
# Operador: PI_GammaTracker
# Fecha_inicio: 2026-08-11 14:17:56
# Fecha_fin: 2026-08-11 14:23:56
# Duracion_s: 360.5
"# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a"
# Temperatura: 16.0 °C
"# Fase1_fino_directa: -0.3 a -0.3 V, paso 0.01 V"
"# Fase2_grueso: 1.0 a 23.0 V, paso 1.0 V"
"# Fase3_fino_inversa: 23.05 a 30.0 V, paso 0.01 V"
# I_compliance_A: 1.000000e-04
# NPLC: 1.0
# Delay_s: 0.05
# Sensing: 2-wire
# Terminales: frontales (banana)
# Compliance_alcanzado: False
# Compliance_voltage_V: N/A
# Puntos_medidos: 720
# Vbr_V: 24.5807
# Vbr_R2: 0.995201
# Vbr_fit_range_V: 24.81-30.00
# Vbr_fit_npoints: 519
# Notas: none

Voltage_V,Current_A,Current_uA,AbsCurrent_A,SqrtAbsCurrent_sqrtA
24.820000,1.054853000000e-08,0.010549,1.054853000000e-08,1.027060368235e-04
24.830000,1.006970000000e-08,0.010070,1.006970000000e-08,1.003478948459e-04
24.840000,1.137813000000e-08,0.011378,1.137813000000e-08,1.066683176956e-04
24.850000,1.137627000000e-08,0.011376,1.137627000000e-08,1.066595987242e-04
24.860000,1.217048000000e-08,0.012170,1.217048000000e-08,1.103198984771e-04
24.870000,1.361372000000e-08,0.013614,1.361372000000e-08,1.166778470833e-04
24.880000,1.206609000000e-08,0.012066,1.206609000000e-08,1.098457554938e-04
24.890000,-4.291388000000e-08,-0.042914,4.291388000000e-08,2.071566556980e-04
24.900000,1.257969000000e-08,0.012580,1.257969000000e-08,1.121592171870e-04
24.910000,1.551907000000e-08,0.015519,1.551907000000e-08,1.245755594007e-04
24.920000,1.547525000000e-08,0.015475,1.547525000000e-08,1.243995578770e-04
24.930000,1.389831000000e-08,0.013898,1.389831000000e-08,1.178910938112e-04
24.940000,1.734005000000e-08,0.017340,1.734005000000e-08,1.316816236230e-04
24.950000,1.491282000000e-08,0.014913,1.491282000000e-08,1.221180576328e-04
24.960000,1.843254000000e-08,0.018433,1.843254000000e-08,1.357664907111e-04
24.970000,1.850884000000e-08,0.018509,1.850884000000e-08,1.360471976926e-04
24.980000,1.996739000000e-08,0.019967,1.996739000000e-08,1.413060154417e-04
24.990000,2.097392000000e-08,0.020974,2.097392000000e-08,1.448237549575e-04
25.000000,2.177401000000e-08,0.021774,2.177401000000e-08,1.475601911086e-04
25.010000,2.158067000000e-08,0.021581,2.158067000000e-08,1.469036078522e-04
25.020000,2.319171000000e-08,0.023192,2.319171000000e-08,1.522882464276e-04
25.030000,2.310758000000e-08,0.023108,2.310758000000e-08,1.520117758596e-04
25.040000,2.361806000000e-08,0.023618,2.361806000000e-08,1.536816840095e-04
25.050000,2.513728000000e-08,0.025137,2.513728000000e-08,1.585474061598e-04
